Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
bongda88.info,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
buzzfil.net,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,0
plarium.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
katproxy.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0
kienthuc.net.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
steampoweroesd.me,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
codbo3-cod.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
kotaku.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
acessosegurodigitalmn.joomla.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
creditsuisseint.com,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,1,0
rocketnews24.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
betasus-giir.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
bicicentroslezama.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
vk-activation.ml,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
otomoto.pl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,1,0
ftp.kreijkesafbouw.nl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
s371712615.mialojamiento.es,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
putlocker.is,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
andaraspa.com,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1
infopublishersassociation.com,0,0,1,8,0,0,0,0,0,1,0,1,1,0,1,0,1
webs.gt,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0,1
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
mesdepromocao.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
sfglobe.com,0,0,1,4,0,0,0,0,0,0,0,1,1,0,1,0,0
schroffenstein.online.fr,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
fortune.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,1,0
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
buzzfil.net,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,0
185.136.204.3,1,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,1,0
katproxy.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
charttrader.in,0,1,1,3,0,0,0,0,0,0,0,1,1,0,1,0,1
putlocker.is,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
savesignin.app.link,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
allegro.pl,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
torrentdn.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
ty364tsdsaf.appspot.com,0,1,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
rioverdepar.com.br,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
momoshop.com.tw,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
1337x.to,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
auto.ru,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
olx.pl,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,0
irecommend.ru,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
seasonvar.ru,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
securecuserver.co.uk,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
web-net-pg.joomla.com,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,1
paypal-rimborso.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
house18.info,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1
esapcepro-org.com,0,0,1,4,0,0,0,1,0,1,1,1,0,0,1,0,1
plarium.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
bank-of-america-secure00.dns05.com,0,0,1,4,0,0,0,1,0,0,0,1,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
torrentdn.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
techcrunch.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
slashdot.org,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
farmskinsgiveaway.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
jurnalpangan.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1
avatariagoldhack.blogcu.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
elitedaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
zasobygwp.pl,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1
mixi.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
nypost.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
themeforest.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
physics.uctm.edu,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1,0,1
gateomar.net,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
tinnhanh360.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
maybank2u.com.my,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
iconosquare.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
paypalverifycentral.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
locksmail.com,0,0,1,6,0,0,0,0,0,0,1,1,0,0,1,0,1
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
metro.co.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
variety.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
codecanyon.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
hotelmadhuvan.in,0,0,1,7,0,0,0,0,0,0,0,1,0,0,1,0,1
dotpay.idpd.pl,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
uncommoncbd.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
betasus3.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
thechive.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
spankbang.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
originalsystems.it,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
momoshop.com.tw,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0
bancoltauatendimentoao-cliente.acesso30horas.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1
metro.co.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
cartetitolari.mps.it.id1998177.xyz,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
tuscaloosanephrology.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
jezebel.com,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
miembros.womenclubforbetterhealth.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
qz.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
umnnp-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
csknow.clicknkids.com,0,0,1,6,0,0,0,0,0,0,0,1,0,0,1,0,1
iaak12.org,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
touchbase.tools,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
villasakuraubud.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
icicibank.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
pornseks.zyns.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
skinsblazer.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
auslaufen.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
buzzfil.net,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,0
fanpage.gr,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
old.vps.exoret.com,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
olx.pl,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,0
toancaupumps.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1
techcrunch.com,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
umij.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
buzzfil.net,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,0
steamproxy.net,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
zohard.com,0,0,1,8,0,0,0,0,0,1,0,0,1,0,1,0,1
fanpage.gr,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
screenrant.com,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
maxvirtude.com.br,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
techcrunch.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
babal.net,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0
advonationusa.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
modsecpaststudents.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
paypal.co.uk.session23406304fd15e72e65304c141af8898f117.33s3.smoz.us,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
putlocker.is,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
schachkraft.de,0,0,0,3,0,0,0,0,0,1,1,1,1,0,1,0,1
sfglobe.com,0,0,1,4,0,0,0,0,0,0,0,1,1,0,1,0,0
presente-antecipado-mae-moderna.com,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0,1
fareast.qa,0,0,0,3,0,0,0,0,1,1,1,1,1,0,1,0,1
samcool.org,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
poetkaustubh.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
bloquenegro.cl,0,1,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
windowinstallationtoronto.ca,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
mission2freedom.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
cew.safewallet.replayattack.us,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
olx.pl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,1,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
stevencrews.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
metro.co.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
icloud.com.support-careplus.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
cupkaju.wz.sk,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1
kakaku.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
metro.co.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
constructoravallereal.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
hrweb99.com,0,0,0,5,0,0,0,0,0,1,0,1,0,0,1,0,1
olx.ro,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0
torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
yorkshire.es,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
sanjoaquinvalleybrewfest.com,0,1,1,8,0,0,1,0,0,1,0,1,0,0,1,0,1
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
icicibank.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,0
askubuntu.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
quizlet.com,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0
southcountyclassified.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
i-m.mx,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1
brussel-airport.be,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
drcorreamejoresimplantes.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
mail.damclub020.nl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
skinponkits.club,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
hdfcbank.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
pfsoftware.in,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
etswe.club,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
createchsoft.com,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,1
tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
bcpzonasegurabeta-viabcp-com.360egyptours.com,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1
colegiodosardao.org,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,1
organichealthyfood.top,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
southcountyclassified.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
moc-kompetensresurs.se,0,0,1,5,0,0,0,1,0,1,0,1,0,0,1,0,1
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
nexus.centre.free.fr,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
pastimenangqq101.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
plarium.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
mysp.ac,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
ringring.vn,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0
sites.google.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
vksafe.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
gizmodo.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
klsjdlfkjqslfkjsdlkfjldsfjldsf.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
allegro.pl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,1,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
superuser.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
plarium.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
paytm.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1,0
emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
t.co,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
askubuntu.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
censor.net.ua,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
shadetreetechnology.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
pornsharing.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
napavalleynanny.com,0,0,1,11,0,0,0,0,0,1,0,1,0,0,1,0,1
stackoverflow.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
ecnavi.jp,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
olampicoer.blogspot.com,0,0,0,3,0,0,1,0,1,1,1,1,0,0,1,0,1
ukbusinessdaily.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
allegro.pl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
wetransfer-plussecure5.ml,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
web.de,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
kickass.to,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
dutadamaijawatengah.id,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
lastpass.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
maybank2u.com.my,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
safetytechspy.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
art-sticker.fr,0,0,1,5,0,0,0,1,0,1,0,0,0,0,1,0,1
couchtuner.eu.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
peringatan-pemblokiran-akun04.webnode.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
infonex47.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
ettalee.com,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
secure.runescape.com-en.ru,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,1
olx.pl,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
sites.google.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
hubpages.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
shiny-tulip-william.glitch.me,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
kirkwoodbowlfoundation.org,0,0,1,4,0,0,0,0,0,0,1,1,1,1,1,1,1
indianexpress.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
paytm.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1,0
syosetu.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
persianblog.ir,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,0
babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
khairamakeup.co.id,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,1
steamcommunity.com,0,0,1,8,1,0,0,0,0,1,0,1,0,0,1,0,0
lifehacker.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
fifohbibou.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
bankofamericaonlinesignin.elevator-love.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1
email302.com,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,1,1
villasakuraubud.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
oralomar.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
decaturilbgc.com,0,0,1,8,0,0,0,0,0,1,0,1,0,1,1,0,1
app.box.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1
trbetasusgiris.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
shopbundlebee.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
mirtesen.ru,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
proviamocosamanca.it,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
wspolnie.com.pl,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
8s8cyak8emzp3qvvwmgx5qnqjjr17xltp4haci3m.s3.ap-northeast-2.amazonaws.com,0,0,1,3,0,0,0,1,0,1,1,1,0,0,1,0,1
tylohelo-my.sharepoint.com,0,0,1,4,0,0,1,1,0,1,1,1,0,0,1,0,1
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
pchome.com.tw,0,0,1,3,1,0,0,0,0,1,0,1,0,0,1,0,0
office-sakakibara.com,0,0,1,5,0,0,0,1,0,1,0,0,0,0,1,0,1
eevee.tv,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1
anaximhost.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,1
lida.si,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
maybank2u.com.my,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0,0
motorradclubbergamo.it,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1
annarborhandsonmuseum-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
zozo.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
southcountyclassified.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
portal-meu-a-p-p-web1-itaunet1-com-voce.000webhostapp.com,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
1drv.ms,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
tinnhanh360.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
cookpad.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
pikabu.ru,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
nhs.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
emgn.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,0
persianblog.ir,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,0
art-sticker.fr,0,0,1,5,0,0,0,1,0,1,0,0,0,0,1,0,1
creativemarket.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,1,0
linea1s.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
excelcarela.org,0,0,1,6,0,0,0,0,0,1,1,1,1,0,1,0,1
c1511482.ferozo.com,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1
distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
sudinpusarjaktim.jakarta.go.id,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
gov.uk,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
sfglobe.com,0,0,1,4,0,0,0,0,0,0,0,1,1,0,1,0,0
acessoandaimes.com.br,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
tokokainbandung.com,0,0,1,9,0,0,0,0,0,1,0,1,0,1,1,0,1
barclaycard.signln.link,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
plarium.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
ecnavi.jp,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
149.210.143.165,1,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
justlookapp.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
axelhess.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
atendimento-sac-pg.joomla.com,0,0,1,4,0,0,0,1,0,1,0,1,0,0,1,0,1
vzyat-zaym.ru,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
snip.ly,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
katproxy.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
dataforce.co.uk,0,1,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
stil-proiect.ro,0,1,1,3,0,0,0,1,0,1,0,0,0,0,1,0,1
paypal.co.uk.userfqfwyvx2gxv.settingsppup.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
superuser.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
americanascovidshop.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
auto.ru,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
ekhobrand.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
cox.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
